trade_id,asset,setup,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,return_pct,holding_period,is_winner
80,AADR,momentum_acceleration,2024-07-16,63.3502,61.89822142857143,66.25415714285714,2024-07-18,61.89822142857143,stop_loss,-0.02291987351939806,2,False
81,AADR,momentum_acceleration,2024-08-15,61.3031,58.97047142857143,65.96835714285714,2024-08-29,61.7778,time_exit,0.007743490949071008,10,True
82,AADR,momentum_acceleration,2024-09-19,63.5381,62.042857142857144,66.52858571428571,2024-10-03,63.0805,time_exit,-0.007201978025782929,10,False
83,AADR,momentum_acceleration,2024-09-26,64.2643,62.56337500000001,67.66615,2024-10-10,63.7117,time_exit,-0.00859886437726709,10,False
84,AADR,momentum_acceleration,2024-10-01,63.2894,61.79515357142857,66.27789285714286,2024-10-15,64.7065,time_exit,0.022390795299054966,10,True
85,AADR,momentum_acceleration,2024-10-18,65.4382,64.47676428571428,67.36107142857142,2024-10-23,64.47676428571428,stop_loss,-0.014692270176834277,3,False
86,AADR,momentum_acceleration,2024-11-29,67.8854,66.93806428571429,69.78007142857143,2024-12-09,69.78007142857143,take_profit,0.027909851434497313,6,True
87,AADR,momentum_acceleration,2024-12-16,71.3175,69.80290714285714,74.34668571428571,2024-12-18,69.80290714285714,stop_loss,-0.021237324038880456,2,False
88,AADR,momentum_acceleration,2025-01-02,70.0586,68.54003214285714,73.09573571428571,2025-01-17,71.8845,time_exit,0.026062467705606496,10,True
89,AADR,momentum_acceleration,2025-02-25,74.8644,72.70076785714286,79.19166428571428,2025-02-28,72.70076785714286,stop_loss,-0.028900681002681394,3,False
90,AADR,momentum_acceleration,2025-03-17,77.9815,75.09252142857143,83.75945714285714,2025-03-28,75.09252142857143,stop_loss,-0.03704697359538567,9,False
91,AADR,momentum_acceleration,2025-05-05,75.6812,73.41549285714287,80.21261428571428,2025-05-19,79.2932,time_exit,0.047726515964334526,10,True
92,AADR,momentum_acceleration,2025-06-24,77.804,76.07091071428572,81.27017857142857,2025-07-09,79.3104,time_exit,0.019361472417870562,10,True
93,AADR,momentum_acceleration,2025-06-30,78.7916,77.07269642857143,82.22940714285714,2025-07-15,78.3527,time_exit,-0.005570390752313692,10,False
94,AADR,momentum_acceleration,2025-08-22,83.9742,82.56987857142857,86.78284285714285,2025-08-27,82.56987857142857,stop_loss,-0.016723248671275504,3,False
95,AADR,momentum_acceleration,2025-09-09,84.054,82.61798571428572,86.92602857142857,2025-09-23,85.6658,time_exit,0.019175767958693246,10,True
96,AADR,momentum_acceleration,2025-09-19,85.755,84.23621785714286,88.79256428571428,2025-10-03,86.0454,time_exit,0.0033863914640546167,10,True
97,AAM,momentum_acceleration,2025-03-31,10.43,10.376342857142857,10.537314285714285,2025-04-01,10.376342857142857,stop_loss,-0.0051445007533214016,1,False
98,AAM-U,momentum_acceleration,2025-03-10,11.27,11.049285714285714,11.711428571428572,2025-03-11,11.049285714285714,stop_loss,-0.019584231208011116,1,False
99,AAM-U,momentum_acceleration,2025-11-07,10.79,10.748739285714285,10.872521428571428,2025-11-10,10.748739285714285,stop_loss,-0.003823977227591646,1,False
100,AAM-WS,momentum_acceleration,2025-01-08,0.0702,0.05869285714285714,0.09321428571428572,2025-01-24,0.065,time_exit,-0.07407407407407407,10,False
101,AAM-WS,momentum_acceleration,2025-04-17,0.073,0.06343214285714285,0.09213571428571429,2025-04-28,0.06343214285714285,stop_loss,-0.1310665362035225,6,False
102,AAM-WS,momentum_acceleration,2025-04-21,0.0799,0.06904642857142856,0.10160714285714285,2025-04-28,0.06904642857142856,stop_loss,-0.13583944215984278,5,False
103,AAM-WS,momentum_acceleration,2025-04-24,0.0894,0.07732499999999999,0.11354999999999998,2025-04-28,0.07732499999999999,stop_loss,-0.13506711409395977,2,False
104,AAM-WS,momentum_acceleration,2025-05-09,0.08,0.06681071428571429,0.10637857142857142,2025-05-22,0.06681071428571429,stop_loss,-0.16486607142857135,9,False
105,AAM-WS,momentum_acceleration,2025-05-28,0.117,0.09474642857142858,0.16150714285714285,2025-05-29,0.09474642857142858,stop_loss,-0.1902014652014652,1,False
106,AAM-WS,momentum_acceleration,2025-08-26,0.14,0.11718928571428573,0.18562142857142858,2025-08-28,0.11718928571428573,stop_loss,-0.1629336734693877,2,False
107,AAM-WS,momentum_acceleration,2025-09-24,0.1641,0.13488214285714284,0.22253571428571428,2025-10-08,0.1602,time_exit,-0.023765996343692808,10,False
108,AAM-WS,momentum_acceleration,2025-09-26,0.17,0.14416785714285715,0.22166428571428573,2025-10-10,0.1848,time_exit,0.08705882352941163,10,True
109,AAM-WS,momentum_acceleration,2025-10-01,0.173,0.14286071428571429,0.23327857142857142,2025-10-15,0.2048,time_exit,0.18381502890173418,10,True
110,AAM-WS,momentum_acceleration,2025-10-27,0.2,0.14852857142857145,0.3029428571428571,2025-11-05,0.3029428571428571,take_profit,0.5147142857142855,7,True
111,AAM-WS,momentum_acceleration,2025-11-04,0.28,0.21959285714285717,0.40081428571428573,2025-11-14,0.21959285714285717,stop_loss,-0.21573979591836734,8,False
112,AAMI,momentum_acceleration,2024-02-01,21.9391,20.885725,24.04585,2024-02-05,20.885725,stop_loss,-0.048013592171055275,2,False
113,AAMI,momentum_acceleration,2024-06-28,22.1283,21.317025,23.75085,2024-07-12,23.75085,take_profit,0.07332465666137944,9,True
114,AAMI,momentum_acceleration,2024-11-06,29.8559,28.51217857142857,32.543342857142854,2024-11-11,28.51217857142857,stop_loss,-0.045006897416303926,3,False
115,AAMI,momentum_acceleration,2024-11-18,29.796,28.159746428571427,33.06850714285714,2024-12-03,30.8744,time_exit,0.03619277755403427,10,True
116,AAMI,momentum_acceleration,2024-12-11,30.7446,29.803360714285713,32.62707857142857,2024-12-17,29.803360714285713,stop_loss,-0.030614783920242417,4,False
117,AAMI,momentum_acceleration,2025-02-11,26.3698,25.16862142857143,28.772157142857147,2025-02-12,25.16862142857143,stop_loss,-0.0455512962338952,1,False
118,AAMI,momentum_acceleration,2025-05-06,28.9187,27.46409642857143,31.827907142857146,2025-05-20,30.0878,time_exit,0.04042712846704721,10,True
119,AAMI,momentum_acceleration,2025-06-20,31.6369,30.666753571428572,33.57719285714286,2025-06-26,33.57719285714286,take_profit,0.061330056267929534,4,True
120,AAMI,momentum_acceleration,2025-06-27,35.2454,34.039249999999996,37.6577,2025-07-07,37.6577,take_profit,0.06844297411860834,5,True
121,AAMI,momentum_acceleration,2025-07-07,37.9642,36.67025714285714,40.55208571428571,2025-07-18,40.55208571428571,take_profit,0.0681664756345639,9,True
122,AAMI,momentum_acceleration,2025-07-31,41.7726,40.266460714285714,44.78487857142857,2025-08-01,40.266460714285714,stop_loss,-0.03605567490925354,1,False
123,AAMI,momentum_acceleration,2025-08-05,44.5215,42.50786785714286,48.54876428571429,2025-08-19,48.54876428571429,take_profit,0.0904566172683825,10,True
124,AAMI,momentum_acceleration,2025-08-22,48.9597,46.32606428571428,54.22697142857143,2025-09-04,46.32606428571428,stop_loss,-0.05379190873893669,8,False
125,AAOI,momentum_acceleration,2024-02-22,20.35,17.085603571428575,26.878792857142855,2024-02-23,17.085603571428575,stop_loss,-0.1604126009126008,1,False
126,AAOI,momentum_acceleration,2024-07-16,11.89,10.759642857142858,14.150714285714287,2024-07-17,10.759642857142858,stop_loss,-0.09506788417637868,1,False
127,AAOI,momentum_acceleration,2024-07-31,9.55,8.119117857142857,12.411764285714286,2024-08-02,8.119117857142857,stop_loss,-0.14983059087509354,2,False
128,AAOI,momentum_acceleration,2024-08-29,10.3,9.423067857142858,12.053864285714287,2024-09-03,12.053864285714287,take_profit,0.17027808599167815,2,True
129,AAOI,momentum_acceleration,2024-08-30,11.35,10.411996428571427,13.226007142857142,2024-09-04,13.226007142857142,take_profit,0.16528697293895522,2,True
130,AAOI,momentum_acceleration,2024-09-03,12.26,11.204139285714286,14.371721428571428,2024-09-12,14.371721428571428,take_profit,0.1722448147285014,7,True
131,AAOI,momentum_acceleration,2024-09-04,13.0,11.806996428571429,15.386007142857142,2024-09-06,11.806996428571429,stop_loss,-0.09176950549450547,2,False
132,AAOI,momentum_acceleration,2024-09-12,14.52,12.802735714285713,17.954528571428572,2024-09-18,12.802735714285713,stop_loss,-0.11826889020070841,4,False
133,AAOI,momentum_acceleration,2024-09-24,15.98,14.115339285714287,19.709321428571428,2024-09-27,14.115339285714287,stop_loss,-0.11668715358483817,3,False
134,AAOI,momentum_acceleration,2024-10-08,16.45,14.331485714285714,20.68702857142857,2024-10-22,17.63,time_exit,0.07173252279635256,10,True
135,AAOI,momentum_acceleration,2024-10-14,18.42,16.359182142857144,22.541635714285714,2024-10-28,16.6,time_exit,-0.09880564603691644,10,False
136,AAOI,momentum_acceleration,2024-11-08,27.76,24.853557142857145,33.57288571428572,2024-11-20,33.57288571428572,take_profit,0.20939790037052286,8,True
137,AAOI,momentum_acceleration,2024-11-20,34.07,29.91074642857143,42.388507142857144,2024-11-29,42.388507142857144,take_profit,0.2441592938907291,6,True
138,AAOI,momentum_acceleration,2025-02-19,27.33,23.06605714285714,35.857885714285715,2025-02-25,23.06605714285714,stop_loss,-0.1560169358632586,4,False
139,AAOI,momentum_acceleration,2025-02-24,27.32,22.549807142857144,36.86038571428571,2025-02-25,22.549807142857144,stop_loss,-0.1746044237607195,1,False
140,AAOI,momentum_acceleration,2025-05-09,14.67,12.775992857142857,18.458014285714285,2025-05-12,18.458014285714285,take_profit,0.25821501606777675,1,True
141,AAOI,momentum_acceleration,2025-05-12,18.24,16.025635714285713,22.66872857142857,2025-05-27,18.56,time_exit,0.01754385964912286,10,True
142,AAOI,momentum_acceleration,2025-05-13,20.29,17.93763571428571,24.99472857142857,2025-05-15,17.93763571428571,stop_loss,-0.1159371259593045,2,False
143,AAOI,momentum_acceleration,2025-06-18,19.77,17.291325,24.727349999999998,2025-06-25,24.727349999999998,take_profit,0.2507511380880121,4,True
144,AAOI,momentum_acceleration,2025-06-20,23.45,20.759171428571427,28.83165714285714,2025-07-03,28.83165714285714,take_profit,0.2294949741090464,9,True
145,AAOI,momentum_acceleration,2025-06-25,26.23,22.947175,32.79565,2025-07-10,28.25,time_exit,0.07701105604269909,10,True
146,AAOI,momentum_acceleration,2025-08-18,26.13,22.606714285714286,33.17657142857143,2025-08-19,22.606714285714286,stop_loss,-0.13483680498605866,1,False
147,AAOI,momentum_acceleration,2025-09-10,27.72,24.436660714285715,34.28667857142857,2025-09-24,26.69,time_exit,-0.037157287157287056,10,False
148,AAOI,momentum_acceleration,2025-09-15,29.56,26.402189285714286,35.87562142857143,2025-09-25,26.402189285714286,stop_loss,-0.10682715542238541,8,False
149,AAOI,momentum_acceleration,2025-10-06,33.79,30.342035714285714,40.68592857142857,2025-10-07,30.342035714285714,stop_loss,-0.10204096731915613,1,False
150,AAOI,momentum_acceleration,2025-12-10,34.98,31.386353571428568,42.167292857142854,2025-12-15,31.386353571428568,stop_loss,-0.10273431756922324,3,False
151,AAON,momentum_acceleration,2024-02-08,78.0297,73.93645714285715,86.21618571428573,2024-02-23,83.3659,time_exit,0.06838678093085049,10,True
152,AAON,momentum_acceleration,2024-02-09,80.7375,76.58232857142858,89.04784285714285,2024-02-26,84.5562,time_exit,0.04729772410589894,10,True
153,AAON,momentum_acceleration,2024-02-29,83.2965,79.05481071428571,91.77987857142857,2024-03-11,79.05481071428571,stop_loss,-0.050922779297020715,7,False
154,AAON,momentum_acceleration,2024-04-08,92.2135,88.12215357142857,100.39619285714285,2024-04-09,88.12215357142857,stop_loss,-0.04436819368716538,1,False
155,AAON,momentum_acceleration,2024-04-29,93.1765,88.49136785714286,102.54676428571429,2024-05-03,88.49136785714286,stop_loss,-0.0502823366713403,4,False
156,AAON,momentum_acceleration,2024-04-30,93.4148,88.90966785714286,102.42506428571429,2024-05-03,88.90966785714286,stop_loss,-0.04822717752280303,3,False
157,AAON,momentum_acceleration,2024-06-26,84.3844,80.06055357142857,93.03209285714286,2024-07-11,88.0321,time_exit,0.04322718417148197,10,True
158,AAON,momentum_acceleration,2024-09-19,101.921,96.85674285714286,112.0495142857143,2024-10-03,106.6365,time_exit,0.04626622580233697,10,True
159,AAON,momentum_acceleration,2024-10-28,120.7035,115.58329285714287,130.9439142857143,2024-10-30,115.58329285714287,stop_loss,-0.042419707322961964,2,False
160,AAON,momentum_acceleration,2024-11-06,119.6291,113.67099285714285,131.54531428571428,2024-11-08,131.54531428571428,take_profit,0.09960966257970916,2,True
161,AAON,momentum_acceleration,2024-11-08,137.5262,129.39968214285713,153.7792357142857,2024-11-19,129.39968214285713,stop_loss,-0.05909068858983135,7,False
162,AAON,momentum_acceleration,2025-01-17,129.5838,123.35298214285714,142.0454357142857,2025-01-27,123.35298214285714,stop_loss,-0.04808330869401001,5,False
163,AAON,momentum_acceleration,2025-05-01,96.1386,89.48315357142857,109.44949285714284,2025-05-15,103.7631,time_exit,0.0793073749773765,10,True
164,AAON,momentum_acceleration,2025-07-10,79.8059,75.5259607142857,88.36577857142856,2025-07-14,75.5259607142857,stop_loss,-0.053629359304441016,2,False
165,AAON,momentum_acceleration,2025-08-08,80.3347,75.62851428571429,89.74707142857143,2025-08-11,75.62851428571429,stop_loss,-0.05858222803204227,1,False
166,AAON,momentum_acceleration,2025-08-12,82.75911036,75.69731393142857,96.88270321714286,2025-08-26,84.49510617,time_exit,0.020976491922743756,10,True
167,AAON,momentum_acceleration,2025-08-13,88.08682163,80.56859663,103.12327163,2025-08-15,80.56859663,stop_loss,-0.08535016771952064,2,False
168,AAON,momentum_acceleration,2025-09-18,88.54499464,83.01182678285714,99.61133035428571,2025-10-02,98.24458735,time_exit,0.1095442238088773,10,True
169,AAON,momentum_acceleration,2025-09-19,91.46186495,85.7990542357143,102.78748637857143,2025-10-03,98.21461951,time_exit,0.07383136746327623,10,True
170,AAON,momentum_acceleration,2025-11-06,99.92278671,91.0038724242857,117.76061528142857,2025-11-18,91.0038724242857,stop_loss,-0.08925806194335961,8,False
171,AAP,momentum_acceleration,2024-02-28,64.0646,58.44816071428571,75.29747857142857,2024-03-11,75.29747857142857,take_profit,0.17533674714941738,8,True
172,AAP,momentum_acceleration,2024-03-11,73.0831,66.30823214285715,86.6328357142857,2024-03-21,86.6328357142857,take_profit,0.18540176476210912,8,True
173,AAP,momentum_acceleration,2024-03-15,78.8703,71.29220357142857,94.02649285714286,2024-04-01,82.4005,time_exit,0.044759560950065946,10,True
174,AAP,momentum_acceleration,2025-03-27,39.6995,36.831564285714286,45.43537142857143,2025-04-03,36.831564285714286,stop_loss,-0.0722411041520854,5,False
175,AAP,momentum_acceleration,2025-05-12,33.08,30.95255,37.3349,2025-05-22,37.3349,take_profit,0.12862454655380895,8,True
176,AAP,momentum_acceleration,2025-05-22,48.7281,44.65884642857142,56.86660714285714,2025-06-06,52.0282,time_exit,0.06772478303073592,10,True
177,AAP,momentum_acceleration,2025-05-28,52.2363,47.60475,61.499399999999994,2025-05-29,47.60475,stop_loss,-0.08866535340366755,1,False
178,AAP,momentum_acceleration,2025-09-15,64.17,61.27977857142857,69.95044285714286,2025-09-18,61.27977857142857,stop_loss,-0.04504007212983374,3,False
179,AAP,momentum_acceleration,2025-09-29,62.95,59.18931785714286,70.47136428571429,2025-10-06,59.18931785714286,stop_loss,-0.05974078066492683,5,False
180,AAPB,momentum_acceleration,2024-02-05,21.52,20.362642857142855,23.834714285714284,2024-02-14,20.362642857142855,stop_loss,-0.05378053637812008,7,False
181,AAPB,momentum_acceleration,2024-05-03,19.7,18.494482142857144,22.111035714285713,2024-05-17,21.04,time_exit,0.06802030456852792,10,True
182,AAPB,momentum_acceleration,2024-06-11,24.69,23.453325000000003,27.16335,2024-06-12,27.16335,take_profit,0.10017618469015788,1,True
